GalaxyID,Morphology,label,Confidence
708017,Intermediate_Elliptical,2,0.7313893250000001
925297,Intermediate_Elliptical,2,0.82373441195498
270278,Irregular_Merger,3,0.6456887
638595,Round_Elliptical,4,0.536866006013232
183053,Barred_Spiral,0,0.850374865821467
608350,Intermediate_Elliptical,2,0.443285191942627
822326,EdgeOn_Disk,1,0.848484161424
388081,Intermediate_Elliptical,2,0.474596387033121
107461,Round_Elliptical,4,0.7974644591038821
658601,Unbarred_Spiral,5,0.5896849873977289
619495,Round_Elliptical,4,0.477
992378,Unbarred_Spiral,5,0.5642465004986698
734997,EdgeOn_Disk,1,0.8644672830238199
304163,Irregular_Merger,3,0.469846465
348350,Unbarred_Spiral,5,0.8400922754777749
720797,EdgeOn_Disk,1,0.42562716330708
380726,Intermediate_Elliptical,2,0.445083324612004
958143,Intermediate_Elliptical,2,0.58352966082842
595848,Round_Elliptical,4,0.5624408739208101
906498,Irregular_Merger,3,0.567572304
220162,Intermediate_Elliptical,2,0.43441176339898596
356907,Unbarred_Spiral,5,0.4607590869367085
897873,Round_Elliptical,4,0.520875
177144,EdgeOn_Disk,1,0.745090070596
275980,Barred_Spiral,0,0.5063644174129942
632062,Round_Elliptical,4,0.515206108036592
148487,EdgeOn_Disk,1,0.46418830851863696
850277,Unbarred_Spiral,5,0.948459
893708,EdgeOn_Disk,1,0.67981788141621
631782,Intermediate_Elliptical,2,0.6827769
189041,Barred_Spiral,0,0.531292608
871582,Irregular_Merger,3,0.572144711
464052,EdgeOn_Disk,1,0.910341157924
384259,Round_Elliptical,4,0.746628067984512
622652,Intermediate_Elliptical,2,0.47672797475081197
753682,Intermediate_Elliptical,2,0.573146862685347
884070,Round_Elliptical,4,0.4197689621499
160920,Round_Elliptical,4,0.5087107494301141
732445,Unbarred_Spiral,5,0.620105469412566
768754,Round_Elliptical,4,0.41163336106256004
886610,Irregular_Merger,3,0.759848741
469154,EdgeOn_Disk,1,0.598444711956006
918962,Intermediate_Elliptical,2,0.964642194244
635217,Round_Elliptical,4,0.43424110596034
255484,Unbarred_Spiral,5,0.5236271196786322
956501,Round_Elliptical,4,0.6182235251349301
621953,EdgeOn_Disk,1,0.8481120649
297618,Round_Elliptical,4,0.41616447493097
239858,Round_Elliptical,4,0.45560615070160404
126132,EdgeOn_Disk,1,0.7141393396960739
304028,Unbarred_Spiral,5,0.655046686471482
867054,Round_Elliptical,4,0.412330412503016
427479,Unbarred_Spiral,5,0.41174283012350954
969630,Round_Elliptical,4,0.523569659800482
759226,Unbarred_Spiral,5,0.6619315325047807
481146,Round_Elliptical,4,0.441460027661577
618490,EdgeOn_Disk,1,0.40472974343627993
671981,Round_Elliptical,4,0.702111673269291
115938,Round_Elliptical,4,0.456703189677404
778543,EdgeOn_Disk,1,0.4766552010582111
811445,Unbarred_Spiral,5,0.5341371107980312
480930,Intermediate_Elliptical,2,0.45502835163874406
240952,Round_Elliptical,4,0.6122528004273029
818627,Intermediate_Elliptical,2,0.640307571718065
291971,Round_Elliptical,4,0.7816210243311601
833273,Intermediate_Elliptical,2,0.926845974595092
661778,Intermediate_Elliptical,2,0.54468801251478
551192,Unbarred_Spiral,5,0.5539228404519317
990257,Barred_Spiral,0,0.714023913339924
408658,Unbarred_Spiral,5,0.7006004691659116
546278,Intermediate_Elliptical,2,0.775785252536035
973244,Unbarred_Spiral,5,0.4825651363854623
402959,Round_Elliptical,4,0.441325116992652
359218,Intermediate_Elliptical,2,0.762530185047264
190904,EdgeOn_Disk,1,0.8847321224040001
603548,Round_Elliptical,4,0.579150585593352
799435,EdgeOn_Disk,1,0.7361741254687401
766834,Unbarred_Spiral,5,0.8787367590860999
126827,EdgeOn_Disk,1,0.680156480656
705997,Round_Elliptical,4,0.6306674664315999
310138,Round_Elliptical,4,0.643710942534192
237653,Unbarred_Spiral,5,0.7254006810115855
143868,Intermediate_Elliptical,2,0.6780398432130981
956483,Irregular_Merger,3,0.53324125
791827,EdgeOn_Disk,1,0.8391875623930001
787311,EdgeOn_Disk,1,0.48580899999999994
773750,Round_Elliptical,4,0.562696611504146
525304,Intermediate_Elliptical,2,0.610542320657115
129168,Intermediate_Elliptical,2,0.45390620736364806
742294,Round_Elliptical,4,0.49121107202101
573250,Unbarred_Spiral,5,0.6920184848374111
876474,Unbarred_Spiral,5,0.9377223488536237
472633,Barred_Spiral,0,0.7013678848104163
785995,Irregular_Merger,3,0.444265524
293812,Intermediate_Elliptical,2,0.6326515114672919
133289,Round_Elliptical,4,0.503498515624391
737776,Intermediate_Elliptical,2,0.638659126907
819550,Intermediate_Elliptical,2,0.562375254
976858,Irregular_Merger,3,0.511579721
816480,EdgeOn_Disk,1,0.40934659920399996
213936,Intermediate_Elliptical,2,0.5330801954319401
610520,Barred_Spiral,0,0.7071484861585344
366094,Intermediate_Elliptical,2,0.5065316631411261
761813,Unbarred_Spiral,5,0.41812242132262056
496788,Round_Elliptical,4,0.43678994878927496
456360,Barred_Spiral,0,0.5565900917289375
284629,Intermediate_Elliptical,2,0.41930547207183
395246,Unbarred_Spiral,5,0.6269619314229817
621284,Intermediate_Elliptical,2,0.5209783284615
201413,Intermediate_Elliptical,2,0.639844853335776
593625,Round_Elliptical,4,0.509872721623568
932723,Unbarred_Spiral,5,0.782928252468
857328,Intermediate_Elliptical,2,0.623653254570875
341054,Barred_Spiral,0,0.6801282265544364
855958,Intermediate_Elliptical,2,0.45430908999999997
325887,EdgeOn_Disk,1,0.514913880625
155865,Intermediate_Elliptical,2,0.75438456
430647,EdgeOn_Disk,1,0.7655077544889999
639559,Intermediate_Elliptical,2,0.41060622516516004
343647,Irregular_Merger,3,0.72882
316937,Round_Elliptical,4,0.505792638481
348303,Intermediate_Elliptical,2,0.5613514127520001
422771,Unbarred_Spiral,5,0.7895092897210352
376396,Round_Elliptical,4,0.41124819242721594
809325,Irregular_Merger,3,0.56190393
962745,Intermediate_Elliptical,2,0.422652287275425
382182,Round_Elliptical,4,0.569733034801668
638256,Intermediate_Elliptical,2,0.5934515323605
427758,Barred_Spiral,0,0.9343258662074714
385628,Irregular_Merger,3,0.533140176
931911,EdgeOn_Disk,1,0.46338885086014403
170168,Unbarred_Spiral,5,0.6773403884516044
254959,Round_Elliptical,4,0.45649142677249804
125006,Intermediate_Elliptical,2,0.7408994123461851
308165,Round_Elliptical,4,0.4849097325899959
460166,Unbarred_Spiral,5,0.954529
229201,EdgeOn_Disk,1,0.49987291199999995
558885,Unbarred_Spiral,5,0.7523942951333706
702203,Unbarred_Spiral,5,0.43383240770588516
279105,Intermediate_Elliptical,2,0.411333974037168
276609,Unbarred_Spiral,5,0.7553716529866227
842715,EdgeOn_Disk,1,0.8553660196
265015,Barred_Spiral,0,0.4967503140989631
841809,Unbarred_Spiral,5,0.6477753006033501
524821,EdgeOn_Disk,1,0.5951104163559999
541651,Round_Elliptical,4,0.48313880829614403
957141,EdgeOn_Disk,1,0.564758210650284
535587,Intermediate_Elliptical,2,0.4754816
191957,Unbarred_Spiral,5,0.4700656174244626
654351,Round_Elliptical,4,0.5008241251600679
964826,Round_Elliptical,4,0.617705445232712
647131,Unbarred_Spiral,5,0.653830800513737
718353,EdgeOn_Disk,1,0.884846879353928
376669,Intermediate_Elliptical,2,0.534299855905926
846628,Intermediate_Elliptical,2,0.563032596235328
150472,Intermediate_Elliptical,2,0.453243467028948
607163,Round_Elliptical,4,0.520934866692964
941741,Intermediate_Elliptical,2,0.539544788
271466,Intermediate_Elliptical,2,0.6949630499999999
702513,Round_Elliptical,4,0.49144311566744003
642839,Intermediate_Elliptical,2,0.561544989812162
407650,Barred_Spiral,0,0.45653386386935485
929967,Irregular_Merger,3,0.458892209
685697,Round_Elliptical,4,0.648675603216
936789,Unbarred_Spiral,5,0.48689741730003155
357540,EdgeOn_Disk,1,0.46393399012900005
675170,Intermediate_Elliptical,2,0.651164838722292
288574,Round_Elliptical,4,0.40698255103305103
405574,EdgeOn_Disk,1,0.47409006017053995
998503,Round_Elliptical,4,0.547406269186392
593556,Intermediate_Elliptical,2,0.529067934
338715,Unbarred_Spiral,5,0.6427186497630024
276378,Barred_Spiral,0,0.496014833167125
539790,Intermediate_Elliptical,2,0.422841150370485
994834,Intermediate_Elliptical,2,0.6534873427655861
750535,Round_Elliptical,4,0.40308690040802
846773,Irregular_Merger,3,0.579661261
691070,Intermediate_Elliptical,2,0.610501045506412
689462,Intermediate_Elliptical,2,0.51703678342851
933530,Round_Elliptical,4,0.434364670993248
919672,Unbarred_Spiral,5,0.7649930145917035
893717,Irregular_Merger,3,0.54336862
582166,Round_Elliptical,4,0.517038298666971
691625,Intermediate_Elliptical,2,0.838323583705928
518731,EdgeOn_Disk,1,0.885586395136
118337,EdgeOn_Disk,1,0.664142545917058
435120,Intermediate_Elliptical,2,0.56632528253232
984453,Intermediate_Elliptical,2,0.40469350801564996
645326,EdgeOn_Disk,1,0.659230763134708
955579,Intermediate_Elliptical,2,0.621590379029741
740080,Intermediate_Elliptical,2,1.0
531985,EdgeOn_Disk,1,0.543703901137739
420859,EdgeOn_Disk,1,0.42906202721877196
767123,Irregular_Merger,3,0.514552527
760386,Irregular_Merger,3,0.473622
951552,Unbarred_Spiral,5,0.7132932205267051
857221,EdgeOn_Disk,1,0.61905315035155
714174,Intermediate_Elliptical,2,0.527579920444788
200668,Irregular_Merger,3,0.5310888
602908,Intermediate_Elliptical,2,0.619406208298405
242214,Round_Elliptical,4,0.69520523410035
916958,Intermediate_Elliptical,2,0.452768090754315
209138,Round_Elliptical,4,0.46262622337932197
218377,EdgeOn_Disk,1,0.8451290374810001
108772,Unbarred_Spiral,5,0.8629455038730359
823491,Barred_Spiral,0,0.5956496389748928
270259,Unbarred_Spiral,5,0.839476525158
972793,EdgeOn_Disk,1,0.6232770914410001
687006,Barred_Spiral,0,0.5812789729619546
861036,Irregular_Merger,3,0.531430464
936546,Barred_Spiral,0,0.5140191921218425
744376,Intermediate_Elliptical,2,0.41954326011974497
572725,Unbarred_Spiral,5,0.40367173514550747
273618,Intermediate_Elliptical,2,0.68061850363275
322782,Intermediate_Elliptical,2,0.455650539739947
261989,Intermediate_Elliptical,2,0.5048546993373519
110808,EdgeOn_Disk,1,0.903414131361
588810,Round_Elliptical,4,0.8338351480083999
959316,EdgeOn_Disk,1,0.748391313271674
749580,Intermediate_Elliptical,2,0.401959512014072
363433,EdgeOn_Disk,1,0.426665014416
719227,Irregular_Merger,3,0.549732884
738475,Round_Elliptical,4,0.782671
602868,Intermediate_Elliptical,2,0.616250821215864
376002,Round_Elliptical,4,0.6428968812874021
936606,Round_Elliptical,4,0.636572482412668
177307,Round_Elliptical,4,0.515346277953228
254999,EdgeOn_Disk,1,0.549930294658515
708025,EdgeOn_Disk,1,0.4134258523240001
443581,Round_Elliptical,4,0.506054098390157
413144,Barred_Spiral,0,0.581385852367099
922518,Unbarred_Spiral,5,0.4741384008207601
303608,Round_Elliptical,4,0.55875683252475
852925,Intermediate_Elliptical,2,0.49241490000000004
156650,Round_Elliptical,4,0.526948774694998
344477,Round_Elliptical,4,0.7431652051941
508317,Unbarred_Spiral,5,0.5799579034680536
508225,Unbarred_Spiral,5,0.8074067348862239
716729,Intermediate_Elliptical,2,0.458623744
934144,Round_Elliptical,4,0.6586418271512481
788249,Unbarred_Spiral,5,0.568225159410687
741718,Irregular_Merger,3,0.405271175
787864,EdgeOn_Disk,1,0.424736351524
487768,Intermediate_Elliptical,2,0.45627109716883196
698452,Round_Elliptical,4,0.47242028754122395
303012,Unbarred_Spiral,5,0.45631283457251476
156585,Round_Elliptical,4,0.54688877760437
957642,Round_Elliptical,4,0.85972986626601
770645,Round_Elliptical,4,0.54821354319524
578896,Round_Elliptical,4,0.50364497908784
556902,Barred_Spiral,0,0.46386209959069163
548580,Unbarred_Spiral,5,0.6924133719441965
981391,Round_Elliptical,4,0.47354102044441204
465009,Intermediate_Elliptical,2,0.6946385847076479
657790,EdgeOn_Disk,1,0.6001229049760001
193174,Intermediate_Elliptical,2,0.60309223085812
749367,Intermediate_Elliptical,2,0.604741363293236
452863,Intermediate_Elliptical,2,0.827312068183971
215152,Round_Elliptical,4,0.42385551499999996
744714,Intermediate_Elliptical,2,0.5567372159999999
335020,Barred_Spiral,0,0.4128013587762882
250250,Unbarred_Spiral,5,0.40390992684563876
204972,Unbarred_Spiral,5,0.815633291
348604,Round_Elliptical,4,0.70889789338875
142281,Round_Elliptical,4,0.62709925323686
715557,Round_Elliptical,4,0.7495970299489919
581246,Round_Elliptical,4,0.643566555076
706462,Unbarred_Spiral,5,0.7086292012897459
500489,Intermediate_Elliptical,2,0.519956797517565
889313,Barred_Spiral,0,0.783819273334272
520346,Unbarred_Spiral,5,0.6047792617982009
911616,EdgeOn_Disk,1,0.46696257478029596
695246,Round_Elliptical,4,0.5361846221002721
901372,EdgeOn_Disk,1,0.5877326438449739
641812,Intermediate_Elliptical,2,0.737286633752508
476452,Round_Elliptical,4,0.516758214726968
120440,Intermediate_Elliptical,2,0.40213888
822215,Unbarred_Spiral,5,0.5703698035476688
749826,Round_Elliptical,4,0.693786842287734
847542,Intermediate_Elliptical,2,0.54964549911612
253033,Barred_Spiral,0,0.6056749363724097
399068,EdgeOn_Disk,1,0.46133634
934915,Round_Elliptical,4,0.5520189360476501
671900,Irregular_Merger,3,0.516826628
805678,Intermediate_Elliptical,2,0.43335962043757503
396303,Unbarred_Spiral,5,0.53274499073061
614719,Round_Elliptical,4,0.576017245764
225564,Unbarred_Spiral,5,0.44074950213121017
546881,Unbarred_Spiral,5,0.8187196236847896
727494,Unbarred_Spiral,5,0.5294253138659766
345928,Round_Elliptical,4,0.4578466509468
541454,Unbarred_Spiral,5,0.42156692535640294
432666,Irregular_Merger,3,0.54771786
771155,Unbarred_Spiral,5,0.893167635902464
472816,Barred_Spiral,0,0.5307440558266246
617599,Unbarred_Spiral,5,0.4030090251174642
320619,EdgeOn_Disk,1,0.566489939903818
741515,Irregular_Merger,3,0.491860797
140631,Intermediate_Elliptical,2,0.46552838376704403
252930,Irregular_Merger,3,0.562065179
390559,Round_Elliptical,4,0.5203672572685
243661,EdgeOn_Disk,1,0.9211776483999999
340145,Barred_Spiral,0,0.641163
487476,Round_Elliptical,4,0.626718536389829
931425,Intermediate_Elliptical,2,0.4560125
323296,Intermediate_Elliptical,2,0.521147871135774
781370,Intermediate_Elliptical,2,0.5605013671636799
282263,Intermediate_Elliptical,2,0.442114848
851324,Intermediate_Elliptical,2,0.53055919566236
540773,Intermediate_Elliptical,2,0.588022811621596
393301,Intermediate_Elliptical,2,0.51547369146954
737317,Barred_Spiral,0,0.6940699488818919
582493,Intermediate_Elliptical,2,0.45089716451592005
844075,EdgeOn_Disk,1,0.797342075376074
595216,Unbarred_Spiral,5,0.6142653698331809
499799,Unbarred_Spiral,5,0.7466985035388135
528933,Intermediate_Elliptical,2,0.673577
274653,Unbarred_Spiral,5,0.679417
673823,Round_Elliptical,4,0.5351715332330039
135095,Irregular_Merger,3,0.470023056
861612,Unbarred_Spiral,5,0.7363559303205021
205877,Irregular_Merger,3,0.454182791
123811,Intermediate_Elliptical,2,0.695896160871132
990294,EdgeOn_Disk,1,0.5555061951771519
593031,Round_Elliptical,4,0.7695173543356
867946,Barred_Spiral,0,0.9265904137872637
462809,Round_Elliptical,4,0.712167031547958
941490,Barred_Spiral,0,0.8441907050083653
468232,Intermediate_Elliptical,2,0.5763071401158499
404658,Round_Elliptical,4,0.45637758912394005
281762,Irregular_Merger,3,0.654965141
586623,Unbarred_Spiral,5,0.7021127825483972
552980,Round_Elliptical,4,0.40302498752725
706492,Intermediate_Elliptical,2,0.772931124285677
356254,Round_Elliptical,4,0.607435981590579
276765,Unbarred_Spiral,5,0.44951006932505083
618238,Round_Elliptical,4,0.569746309808375
902970,EdgeOn_Disk,1,0.7521277660090001
233159,Round_Elliptical,4,0.64659614484555
641645,Intermediate_Elliptical,2,0.468365554961995
977664,EdgeOn_Disk,1,0.754037876978073
294629,Round_Elliptical,4,0.49296679209206
609079,Barred_Spiral,0,0.5977709761708075
871869,Round_Elliptical,4,0.66815549047951
465317,Irregular_Merger,3,0.69388275
597812,EdgeOn_Disk,1,0.5021167944039999
776731,Barred_Spiral,0,0.5302108272256043
737627,Unbarred_Spiral,5,0.5364236486246416
321904,Barred_Spiral,0,0.46408309108000284
249498,Irregular_Merger,3,0.702315055
874317,Irregular_Merger,3,0.416724958
938301,Unbarred_Spiral,5,0.5420647159799703
557920,Unbarred_Spiral,5,0.4339423072141844
610589,EdgeOn_Disk,1,0.8047848216039999
333746,Round_Elliptical,4,0.4516263820477501
350045,Intermediate_Elliptical,2,0.487088100870734
246658,Intermediate_Elliptical,2,0.680855400897059
210081,Unbarred_Spiral,5,0.5239734509762909
900657,Intermediate_Elliptical,2,0.636451984
277162,Round_Elliptical,4,0.891379294658586
770106,Unbarred_Spiral,5,0.5078194219601566
317484,Intermediate_Elliptical,2,0.451212238981456
358458,Intermediate_Elliptical,2,0.926854
671775,Round_Elliptical,4,0.40381797379504
113828,Intermediate_Elliptical,2,0.517466918695913
938312,Unbarred_Spiral,5,0.5592225870083294
659588,Unbarred_Spiral,5,0.5359317665685661
977487,Unbarred_Spiral,5,0.4758341414417695
701746,EdgeOn_Disk,1,0.45319689360099996
715311,Round_Elliptical,4,0.736891382402595
527328,Barred_Spiral,0,0.7418915419788604
730582,Round_Elliptical,4,0.494728866847728
385212,Unbarred_Spiral,5,0.840940049
711231,Barred_Spiral,0,0.6953805884080884
797898,EdgeOn_Disk,1,0.8825850916
431603,Round_Elliptical,4,0.8327876551840001
572720,Irregular_Merger,3,0.577128604
709442,EdgeOn_Disk,1,0.647624286064095
206461,Intermediate_Elliptical,2,0.66026085006343
714075,Round_Elliptical,4,0.44600870852353797
681414,Unbarred_Spiral,5,0.5337445040451466
675871,Round_Elliptical,4,0.43489109803658
881674,Intermediate_Elliptical,2,0.58942124620002
413420,Unbarred_Spiral,5,0.6983047935450498
567521,Round_Elliptical,4,0.634339121509125
175379,Unbarred_Spiral,5,0.5812817397823684
171555,Irregular_Merger,3,0.51594039
923037,EdgeOn_Disk,1,0.8131909364409999
887609,Round_Elliptical,4,0.530508233837664
658465,Irregular_Merger,3,0.44403828
768486,Unbarred_Spiral,5,0.8046322902260572
438199,EdgeOn_Disk,1,0.757813775625
359259,Intermediate_Elliptical,2,0.594309520759
938019,Intermediate_Elliptical,2,0.47094098458079997
552346,Unbarred_Spiral,5,0.747132919524469
980610,Barred_Spiral,0,0.5797887098775424
863268,EdgeOn_Disk,1,0.8819595221290001
358007,Unbarred_Spiral,5,0.7626219678561222
923803,Round_Elliptical,4,0.503098185293348
522066,EdgeOn_Disk,1,0.633528342936522
228321,Round_Elliptical,4,0.656706303736042
245728,Barred_Spiral,0,0.5205445083783993
881129,Round_Elliptical,4,0.457515936767656
629178,EdgeOn_Disk,1,0.893766033664
350385,Unbarred_Spiral,5,0.6764548259230738
178583,Round_Elliptical,4,0.586602048
564896,Barred_Spiral,0,0.6164532641502161
764971,Round_Elliptical,4,0.504431110815879
801807,Round_Elliptical,4,0.42029936700646703
646071,Round_Elliptical,4,0.7067552683303091
215292,EdgeOn_Disk,1,0.77876497048488
875600,Intermediate_Elliptical,2,0.457558897761
795193,Intermediate_Elliptical,2,0.432021936015564
202522,Round_Elliptical,4,0.425877824627596
811166,EdgeOn_Disk,1,0.40475509170291396
444475,Round_Elliptical,4,0.46981822470658396
508707,Unbarred_Spiral,5,0.4528367121833721
367184,Round_Elliptical,4,0.616764191359878
861715,Round_Elliptical,4,0.46149801965751397
752630,Unbarred_Spiral,5,0.40288969689096593
101251,Round_Elliptical,4,0.414147904868824
889335,Unbarred_Spiral,5,0.920955
717101,Round_Elliptical,4,0.64321485516484
371307,Unbarred_Spiral,5,0.4455203180458498
293033,Unbarred_Spiral,5,0.8897038418238552
599327,EdgeOn_Disk,1,0.406380684117982
158457,Round_Elliptical,4,0.6431780027717711
672312,Barred_Spiral,0,0.7149320695067138
659759,Round_Elliptical,4,0.6089594915344501
314516,Irregular_Merger,3,0.688522788
802423,Intermediate_Elliptical,2,0.49038193791995605
278427,Intermediate_Elliptical,2,0.41436316696804504
786707,Intermediate_Elliptical,2,0.5473292062236089
600394,EdgeOn_Disk,1,0.642073760464804
493179,Barred_Spiral,0,0.5262056021543072
682608,Intermediate_Elliptical,2,0.6511346294846679
584882,Round_Elliptical,4,0.604105400435264
208822,Intermediate_Elliptical,2,0.572348233529304
942394,Intermediate_Elliptical,2,0.623457558844276
377173,Unbarred_Spiral,5,0.4806291657783414
586690,EdgeOn_Disk,1,0.467799913681
