GalaxyID,Morphology,label,Confidence
101858,Intermediate_Elliptical,2,0.44955679132799997
101875,Intermediate_Elliptical,2,0.5032698415580911
101893,EdgeOn_Disk,1,0.7413175560040001
101943,Round_Elliptical,4,0.669476138510525
101980,EdgeOn_Disk,1,0.60260882491818
101991,Unbarred_Spiral,5,0.7236978052592697
101997,EdgeOn_Disk,1,0.692022484333582
102000,Round_Elliptical,4,0.657440532
102021,EdgeOn_Disk,1,0.748199050225
102040,Unbarred_Spiral,5,0.5488975248728869
102182,Round_Elliptical,4,0.774598925201577
102243,Barred_Spiral,0,0.6535492959449282
102260,Round_Elliptical,4,0.8241840720000001
102347,Irregular_Merger,3,0.60882099
102371,Round_Elliptical,4,0.412345352279232
102402,Unbarred_Spiral,5,0.5937847277741248
102407,Unbarred_Spiral,5,0.7591774981137195
102422,Unbarred_Spiral,5,0.8098543646471305
102433,Unbarred_Spiral,5,0.9099502431936018
102474,Irregular_Merger,3,0.475935504
102481,Round_Elliptical,4,0.42518887493352797
102513,Round_Elliptical,4,0.493166358849326
102602,Intermediate_Elliptical,2,0.5703320233950739
102699,Irregular_Merger,3,0.405232394
102735,Unbarred_Spiral,5,0.4213916145113815
102765,Unbarred_Spiral,5,0.8040579759523626
102822,Irregular_Merger,3,0.52835195
102839,Intermediate_Elliptical,2,0.564413233382772
102863,EdgeOn_Disk,1,0.40837153422157
102874,EdgeOn_Disk,1,0.48845867213663396
102928,Round_Elliptical,4,0.78496695
102933,Intermediate_Elliptical,2,0.5662328735776001
102964,EdgeOn_Disk,1,0.708952457686905
102977,Round_Elliptical,4,0.49120295
102982,EdgeOn_Disk,1,0.5556952714179481
103037,Unbarred_Spiral,5,0.40999574596878596
103040,EdgeOn_Disk,1,0.811492887241
103072,Intermediate_Elliptical,2,0.57668131170126
103075,Barred_Spiral,0,0.8428251523407472
103132,EdgeOn_Disk,1,0.47529539324241604
103191,Round_Elliptical,4,0.402362157368248
103255,EdgeOn_Disk,1,0.46621735266676306
103260,Round_Elliptical,4,0.5474152667020881
103323,Intermediate_Elliptical,2,0.46615028158857
103348,Intermediate_Elliptical,2,0.517940955
103354,Round_Elliptical,4,0.587278419685027
103356,Unbarred_Spiral,5,0.4650404190645752
103491,Irregular_Merger,3,0.706523602
103500,Round_Elliptical,4,0.42737314977289903
103533,Barred_Spiral,0,0.6220126477307866
103547,Unbarred_Spiral,5,0.5045098728334618
103610,Round_Elliptical,4,0.505026190661155
103646,Round_Elliptical,4,0.408105631691472
103707,Round_Elliptical,4,0.589179964955155
103718,Intermediate_Elliptical,2,0.71746093274448
103758,Intermediate_Elliptical,2,0.411989834707022
103787,EdgeOn_Disk,1,0.667994001481
103818,Unbarred_Spiral,5,0.7989734809152214
103819,Round_Elliptical,4,0.649979843362122
103902,Round_Elliptical,4,0.84538706062578
103904,Round_Elliptical,4,0.5147625900121001
103950,Unbarred_Spiral,5,0.701253492852
104001,Unbarred_Spiral,5,0.46891798189788775
104008,EdgeOn_Disk,1,0.634588642739796
104020,Unbarred_Spiral,5,0.5449730132630255
104040,Unbarred_Spiral,5,0.7293041869108183
104096,Intermediate_Elliptical,2,0.493755360481941
104143,Intermediate_Elliptical,2,0.673966663000929
104159,Intermediate_Elliptical,2,0.4855037850000001
104173,Intermediate_Elliptical,2,0.548226203189616
104196,Intermediate_Elliptical,2,0.517050110383799
104234,Unbarred_Spiral,5,0.5961844750061126
104268,EdgeOn_Disk,1,0.447414719103558
104317,EdgeOn_Disk,1,0.40604791257789996
104354,EdgeOn_Disk,1,0.43705004143655596
104389,Unbarred_Spiral,5,0.49923763184622805
104398,EdgeOn_Disk,1,0.7574760495609999
104414,Round_Elliptical,4,0.44422337665279
104420,Unbarred_Spiral,5,0.8796052125505587
104422,Round_Elliptical,4,0.636030206378966
104440,Intermediate_Elliptical,2,0.422153586354701
104478,Unbarred_Spiral,5,0.4884667402811788
104536,Unbarred_Spiral,5,0.7342763238397304
104610,EdgeOn_Disk,1,0.53653181478031
104611,Intermediate_Elliptical,2,0.4758176812943701
104612,Intermediate_Elliptical,2,0.47550762175617606
104703,Round_Elliptical,4,0.7929012025
104723,EdgeOn_Disk,1,0.695554332001
104934,Barred_Spiral,0,0.5700185156249999
104962,EdgeOn_Disk,1,0.790004693699277
104977,Round_Elliptical,4,0.448085975453146
104988,Intermediate_Elliptical,2,0.708752534
105009,Barred_Spiral,0,0.833
105020,Round_Elliptical,4,0.5289061250000001
105028,Irregular_Merger,3,0.443890617
105069,Barred_Spiral,0,0.51533402596
105088,Intermediate_Elliptical,2,0.6013368848042709
105165,Intermediate_Elliptical,2,0.5460984950948921
105218,Unbarred_Spiral,5,0.5553730430794414
105258,Intermediate_Elliptical,2,0.557129799499077
105314,Unbarred_Spiral,5,0.5051763982250522
105365,Unbarred_Spiral,5,0.4222001875987922
105381,EdgeOn_Disk,1,0.834784533016986
105447,Round_Elliptical,4,0.931223
105497,Unbarred_Spiral,5,0.6527167915994154
105507,Round_Elliptical,4,0.627833199181278
105513,EdgeOn_Disk,1,0.580278043538604
105572,Unbarred_Spiral,5,0.716301
105631,Unbarred_Spiral,5,0.5341969353608984
105743,EdgeOn_Disk,1,0.48093670201600003
105755,Round_Elliptical,4,0.55217802895248
105757,Round_Elliptical,4,0.6057847073898
105764,EdgeOn_Disk,1,0.49041662467443803
105774,Unbarred_Spiral,5,0.47783035652595274
105797,Intermediate_Elliptical,2,0.5819380756899221
105868,Round_Elliptical,4,0.45580993299999994
105870,Intermediate_Elliptical,2,0.6633798847269691
105900,Irregular_Merger,3,0.568808722
105925,Unbarred_Spiral,5,0.5634864568695777
105940,EdgeOn_Disk,1,0.7713693671777729
106000,Round_Elliptical,4,0.40510544014440697
106040,Round_Elliptical,4,0.858263824741067
106044,Round_Elliptical,4,0.51692100591942
106049,Irregular_Merger,3,0.472369032
106079,Irregular_Merger,3,0.40519025
106170,Intermediate_Elliptical,2,0.686978170683912
106176,EdgeOn_Disk,1,0.8843408752359999
106199,EdgeOn_Disk,1,0.751194891225
106230,Irregular_Merger,3,0.5086494
106298,EdgeOn_Disk,1,0.7673987761690001
106390,Unbarred_Spiral,5,0.6990995537294924
106432,EdgeOn_Disk,1,0.592964681764
106463,Round_Elliptical,4,0.42484335802848006
106621,Barred_Spiral,0,0.803716057323903
106652,Intermediate_Elliptical,2,0.5998156
106689,Intermediate_Elliptical,2,0.5168459664
106773,Round_Elliptical,4,0.6672433394176
106777,Unbarred_Spiral,5,0.7542926373531369
106781,Round_Elliptical,4,0.4599343861701
106788,EdgeOn_Disk,1,0.670177998736
106800,Round_Elliptical,4,0.556948674002152
106841,Intermediate_Elliptical,2,0.5825261387559999
106923,Intermediate_Elliptical,2,0.547298936028608
106986,EdgeOn_Disk,1,0.582547517400244
107012,Unbarred_Spiral,5,0.9044757211832589
107084,Unbarred_Spiral,5,0.5953107727403617
107117,EdgeOn_Disk,1,0.9693249188489999
107143,Intermediate_Elliptical,2,0.668911329109628
107159,Unbarred_Spiral,5,0.8412456780277805
107193,Irregular_Merger,3,0.416025009
107197,EdgeOn_Disk,1,0.631251809692188
107202,Unbarred_Spiral,5,0.49498548868972797
107229,Unbarred_Spiral,5,0.6036335948303214
107231,EdgeOn_Disk,1,0.5642759516574589
107272,Round_Elliptical,4,0.5727934246238481
107298,Round_Elliptical,4,0.661832483413068
107314,EdgeOn_Disk,1,0.8108858420639999
107379,Barred_Spiral,0,0.4582093456622459
107388,Intermediate_Elliptical,2,0.43663662247360796
107394,Intermediate_Elliptical,2,0.5671291917775679
107403,Intermediate_Elliptical,2,0.4118734634887
107435,Round_Elliptical,4,0.7531504292004
107454,EdgeOn_Disk,1,0.813587764081
107461,Round_Elliptical,4,0.7974644591038821
107466,EdgeOn_Disk,1,0.44566374999999997
107480,Round_Elliptical,4,0.4108279594565
107496,Irregular_Merger,3,0.65076473
107521,Intermediate_Elliptical,2,0.49737763396552
107524,Unbarred_Spiral,5,0.43982179285466916
107539,Round_Elliptical,4,0.422739167367708
107555,Unbarred_Spiral,5,0.8339808982460087
107573,Round_Elliptical,4,0.697889818404
107583,EdgeOn_Disk,1,0.9123497288999999
107597,EdgeOn_Disk,1,0.8399777490089999
107606,Barred_Spiral,0,0.6662822966890704
107610,Round_Elliptical,4,0.5276558739102211
107613,EdgeOn_Disk,1,0.603761935625147
107619,Round_Elliptical,4,0.845552902629488
107692,Round_Elliptical,4,0.5451711082724969
107709,Unbarred_Spiral,5,0.49832773114747553
107720,EdgeOn_Disk,1,0.5765288970250001
107745,Unbarred_Spiral,5,0.5975423263445528
107747,Unbarred_Spiral,5,0.6224648512915525
107810,EdgeOn_Disk,1,0.7604363208999999
107828,Round_Elliptical,4,0.6919847277018281
107849,Round_Elliptical,4,0.8703397263999999
107859,Irregular_Merger,3,0.621930129
107888,Round_Elliptical,4,0.51270795981657
107946,EdgeOn_Disk,1,0.472236968025
107961,Intermediate_Elliptical,2,0.650615811537342
107967,Round_Elliptical,4,0.7590544838679961
107975,Round_Elliptical,4,0.933532778025
108038,Barred_Spiral,0,0.42605338318340813
108146,Round_Elliptical,4,0.5711399854266179
108160,Intermediate_Elliptical,2,0.48841741901448593
108195,Round_Elliptical,4,0.586102509653892
108251,Unbarred_Spiral,5,0.572098162595751
108272,Unbarred_Spiral,5,0.5625740385170453
108305,Intermediate_Elliptical,2,0.493104079763004
108326,EdgeOn_Disk,1,0.5314769851457299
108481,Round_Elliptical,4,0.45994862286105004
108551,Intermediate_Elliptical,2,0.448027549894587
108574,Unbarred_Spiral,5,0.6247445606857988
108580,Intermediate_Elliptical,2,0.580323778012557
108584,Intermediate_Elliptical,2,0.401800880056
108608,Unbarred_Spiral,5,0.5291295499707055
108624,Intermediate_Elliptical,2,0.4845568
108645,Intermediate_Elliptical,2,0.556941252
108661,Intermediate_Elliptical,2,0.5559524399316219
108672,Intermediate_Elliptical,2,0.5567523212647281
108692,Intermediate_Elliptical,2,0.45702171425119503
108715,Intermediate_Elliptical,2,0.599667389986896
108717,Round_Elliptical,4,0.70645721986398
108742,Irregular_Merger,3,0.804465981
108757,Intermediate_Elliptical,2,0.45907193279688396
108764,Irregular_Merger,3,0.610403986
108772,Unbarred_Spiral,5,0.8629455038730359
108920,Intermediate_Elliptical,2,0.447833279129884
108928,Intermediate_Elliptical,2,0.559151006160864
108929,Barred_Spiral,0,0.5426543252361463
108961,Unbarred_Spiral,5,0.5631220167291233
108979,EdgeOn_Disk,1,0.460291684
108988,Intermediate_Elliptical,2,0.54053752802799
108991,Intermediate_Elliptical,2,0.464083349583292
109011,Unbarred_Spiral,5,0.48963102303831857
109033,Intermediate_Elliptical,2,0.427870593
109098,Round_Elliptical,4,0.568943625140183
109127,Intermediate_Elliptical,2,0.44340737895557303
109132,Barred_Spiral,0,0.8292508412966982
109155,Intermediate_Elliptical,2,0.779689
109215,Intermediate_Elliptical,2,0.669983362656048
109266,Unbarred_Spiral,5,0.4877306417698526
109282,Round_Elliptical,4,0.76972255714284
109333,EdgeOn_Disk,1,0.9429652920960001
109366,Barred_Spiral,0,0.478229691057132
109402,Intermediate_Elliptical,2,0.45330072700000007
109404,Intermediate_Elliptical,2,0.53312
109449,EdgeOn_Disk,1,0.45614714646829
109568,Barred_Spiral,0,0.724892
109623,Intermediate_Elliptical,2,0.459718118750052
109688,Unbarred_Spiral,5,0.43464790704098033
109718,EdgeOn_Disk,1,0.9306445508113049
109744,Unbarred_Spiral,5,0.4848788082426224
109750,Intermediate_Elliptical,2,0.6235859133512
109879,Irregular_Merger,3,0.636169478
110139,Round_Elliptical,4,0.6690878259999999
110195,Round_Elliptical,4,0.7293260129671321
110217,Irregular_Merger,3,0.543546445
110306,Intermediate_Elliptical,2,0.544982113
110313,Round_Elliptical,4,0.531213513347974
110339,Barred_Spiral,0,0.5927119027210138
110370,Irregular_Merger,3,0.434574625
110375,Unbarred_Spiral,5,0.53007143106815
110384,Irregular_Merger,3,0.704214012
110389,Irregular_Merger,3,0.488994389
110404,Unbarred_Spiral,5,0.843748945306416
110411,Intermediate_Elliptical,2,0.5310631631016319
110429,EdgeOn_Disk,1,0.7764588059948
110465,Irregular_Merger,3,0.527658369
110466,EdgeOn_Disk,1,0.905300869729
110480,Intermediate_Elliptical,2,0.6870262981488661
110521,EdgeOn_Disk,1,0.9367626582249999
110633,Unbarred_Spiral,5,0.9205190385058114
110636,Intermediate_Elliptical,2,0.68291695421217
110713,Unbarred_Spiral,5,0.676
110789,Irregular_Merger,3,0.486050352
110808,EdgeOn_Disk,1,0.903414131361
110821,Round_Elliptical,4,0.7202870018676361
110844,Unbarred_Spiral,5,0.5469596055638332
110858,Round_Elliptical,4,0.80937
110887,Unbarred_Spiral,5,0.5641450377179911
110966,Barred_Spiral,0,0.47013663688101204
111038,Intermediate_Elliptical,2,0.455444937
111125,EdgeOn_Disk,1,0.532998451510416
111141,Unbarred_Spiral,5,0.6883963490006951
111142,Round_Elliptical,4,0.545778157824
111207,Round_Elliptical,4,0.53422589502297
111223,Intermediate_Elliptical,2,0.5803803779290001
111240,Round_Elliptical,4,0.468852325880382
111274,Round_Elliptical,4,0.556396672
111383,Intermediate_Elliptical,2,0.5775683990607651
111399,Round_Elliptical,4,0.54658098973401
111411,Round_Elliptical,4,0.46912659637551996
111428,Round_Elliptical,4,0.48681118094427
111484,EdgeOn_Disk,1,0.9155389582439999
111491,EdgeOn_Disk,1,0.7205621910787621
111514,Unbarred_Spiral,5,0.901874
111597,Round_Elliptical,4,0.6026122448886241
111658,Unbarred_Spiral,5,0.6658107841604168
111681,Intermediate_Elliptical,2,0.786042394188145
111727,Irregular_Merger,3,0.403564159
111753,Round_Elliptical,4,0.558958623614208
111792,Unbarred_Spiral,5,0.7896698009307012
111793,Intermediate_Elliptical,2,0.445792982131168
111799,Unbarred_Spiral,5,0.7430464155223854
111834,EdgeOn_Disk,1,0.690132270564
111882,Unbarred_Spiral,5,0.626307750439296
112034,EdgeOn_Disk,1,0.50035225699548
112072,Unbarred_Spiral,5,0.4341768106397052
112119,Intermediate_Elliptical,2,0.6662318995576699
112125,Unbarred_Spiral,5,0.7427989438539534
112135,Round_Elliptical,4,0.5862986514104199
112167,Intermediate_Elliptical,2,0.41729176873759
112177,Unbarred_Spiral,5,0.5633206107293998
112196,Unbarred_Spiral,5,0.4791955466156819
112229,Intermediate_Elliptical,2,0.447819524212576
112263,EdgeOn_Disk,1,0.5607928244152821
112345,EdgeOn_Disk,1,0.442427028954183
112420,EdgeOn_Disk,1,0.417204856225066
112438,EdgeOn_Disk,1,0.8482852085759999
112444,Barred_Spiral,0,0.6680757079601236
112479,Unbarred_Spiral,5,0.5262135684169927
112512,Round_Elliptical,4,0.775524030289905
112586,EdgeOn_Disk,1,0.453119381043532
112592,Intermediate_Elliptical,2,0.629978107233203
112628,Round_Elliptical,4,0.830630775
112769,Unbarred_Spiral,5,0.8877202505288844
112826,Intermediate_Elliptical,2,0.43044749238082197
112846,Round_Elliptical,4,0.706163191185088
112918,Intermediate_Elliptical,2,0.6099648183227361
112964,Round_Elliptical,4,0.48077556170272
113118,Round_Elliptical,4,0.52966522571175
113149,Intermediate_Elliptical,2,0.4901022053289999
113279,Round_Elliptical,4,0.5761754248092419
113284,Unbarred_Spiral,5,0.52155967241664
113289,Unbarred_Spiral,5,0.8119197171660001
113322,Irregular_Merger,3,0.580521449
113420,Round_Elliptical,4,0.678262116767191
113436,EdgeOn_Disk,1,0.621413827877915
113470,EdgeOn_Disk,1,0.46424745667051204
113483,Intermediate_Elliptical,2,0.5766996258888479
113518,Intermediate_Elliptical,2,0.679447382538912
113566,Intermediate_Elliptical,2,0.6550120079999999
113655,Unbarred_Spiral,5,0.7330712795413338
113746,Round_Elliptical,4,0.51479134092072
113761,Intermediate_Elliptical,2,0.5812900387771041
113779,Irregular_Merger,3,0.738972384
113828,Intermediate_Elliptical,2,0.517466918695913
113857,Round_Elliptical,4,0.59624635558133
113858,EdgeOn_Disk,1,0.605473653297679
113903,Intermediate_Elliptical,2,0.426510778942776
113944,EdgeOn_Disk,1,0.5444690720172599
113965,Round_Elliptical,4,0.7790922653398451
113971,Unbarred_Spiral,5,0.6598004149555873
113992,Round_Elliptical,4,0.57927677329452
114080,Barred_Spiral,0,0.5036313723104152
114173,Intermediate_Elliptical,2,0.481456792884205
114190,Round_Elliptical,4,0.6867061932655949
114191,Intermediate_Elliptical,2,0.647287176676
114236,EdgeOn_Disk,1,0.46531225104400004
114256,Unbarred_Spiral,5,0.46285548771456797
114294,Intermediate_Elliptical,2,0.7861094448984001
114319,Intermediate_Elliptical,2,0.718062067900356
114433,Irregular_Merger,3,0.446389645
114435,EdgeOn_Disk,1,0.7683942495610001
114457,Round_Elliptical,4,0.51410034179625
114502,Unbarred_Spiral,5,0.8170855532989021
114517,Unbarred_Spiral,5,0.6324796206941211
114550,Unbarred_Spiral,5,0.5087273470121851
114587,Unbarred_Spiral,5,0.5031167595921817
114588,Intermediate_Elliptical,2,0.5387779629199939
114642,EdgeOn_Disk,1,0.6042103528838719
114650,Intermediate_Elliptical,2,0.4461363610732069
114682,Round_Elliptical,4,0.557138857364114
114695,Intermediate_Elliptical,2,0.590868972764352
114696,Round_Elliptical,4,0.67423438709206
114772,Unbarred_Spiral,5,0.6741236236635159
114815,Barred_Spiral,0,0.6141580804754457
114957,Unbarred_Spiral,5,0.4703922877500555
114965,Unbarred_Spiral,5,0.7573528758757528
114966,Unbarred_Spiral,5,0.7467897136051169
114993,Round_Elliptical,4,0.599422042485728
115094,Round_Elliptical,4,0.86738060340685
115106,EdgeOn_Disk,1,0.683404600653035
115109,Intermediate_Elliptical,2,0.47177081748806704
115114,EdgeOn_Disk,1,0.9433654129
115132,Round_Elliptical,4,0.490374626784768
115143,Barred_Spiral,0,0.6076741758851445
115235,Intermediate_Elliptical,2,0.653091589515258
115247,Irregular_Merger,3,0.476220276
115255,Intermediate_Elliptical,2,0.588902818880224
115314,Unbarred_Spiral,5,0.5840582566551741
115330,Round_Elliptical,4,0.48957570980035503
115384,Intermediate_Elliptical,2,0.40930338952511996
115385,Intermediate_Elliptical,2,0.476731323429984
115402,EdgeOn_Disk,1,0.60203263505829
115430,EdgeOn_Disk,1,0.462789229174096
115449,Intermediate_Elliptical,2,0.479772420597108
115541,EdgeOn_Disk,1,0.720787605108974
115545,Intermediate_Elliptical,2,0.646017932718828
115571,Unbarred_Spiral,5,0.6500473228838827
115587,Barred_Spiral,0,0.871833244
115659,Unbarred_Spiral,5,0.4559065142789611
115675,Unbarred_Spiral,5,0.6198634603589968
115777,Unbarred_Spiral,5,0.5678806212657881
115824,Unbarred_Spiral,5,0.7341739818477432
115854,Round_Elliptical,4,0.742134784
115858,EdgeOn_Disk,1,0.669412863
115869,Intermediate_Elliptical,2,0.49866633
115883,Intermediate_Elliptical,2,0.412336403508465
115886,Round_Elliptical,4,0.476342359979652
115891,Round_Elliptical,4,0.48087243724524004
115938,Round_Elliptical,4,0.456703189677404
115942,Round_Elliptical,4,0.43370785922499994
116045,Round_Elliptical,4,0.564125776
116064,EdgeOn_Disk,1,0.8940761491359999
116118,Unbarred_Spiral,5,0.46048572028407325
116201,EdgeOn_Disk,1,0.9265599066845999
116208,Round_Elliptical,4,0.41336925493152
116210,Round_Elliptical,4,0.594284696216358
116249,Irregular_Merger,3,0.638309493
116306,Unbarred_Spiral,5,0.5314961029749092
116328,Unbarred_Spiral,5,0.7094467922319111
116435,Round_Elliptical,4,0.677632388444946
116455,EdgeOn_Disk,1,0.464872503966072
116517,Intermediate_Elliptical,2,0.40561823882649595
116524,Intermediate_Elliptical,2,0.430016673246903
116565,Round_Elliptical,4,0.534990041298496
116582,Round_Elliptical,4,0.506503817698113
116614,Intermediate_Elliptical,2,0.44639642503136995
116638,Irregular_Merger,3,0.595194511
116667,EdgeOn_Disk,1,0.415246338
116723,Intermediate_Elliptical,2,0.730359681262038
116780,Round_Elliptical,4,0.43075016069574
116815,Barred_Spiral,0,0.8490671293343761
116844,Round_Elliptical,4,0.5977212370877439
116879,Round_Elliptical,4,0.6292935144795181
116886,Intermediate_Elliptical,2,0.43831603940195896
116896,Unbarred_Spiral,5,0.6576924766933487
116946,EdgeOn_Disk,1,0.529646261824
116979,EdgeOn_Disk,1,0.8588867660175039
117085,Irregular_Merger,3,0.763562376
117158,Unbarred_Spiral,5,0.4044677001385696
117164,Irregular_Merger,3,0.438850157
117206,Unbarred_Spiral,5,0.4821256549592673
117235,Intermediate_Elliptical,2,0.46901272670337596
117268,EdgeOn_Disk,1,0.7302796300959999
117300,Barred_Spiral,0,0.4473811037519448
117319,EdgeOn_Disk,1,0.5227952210296369
117440,Barred_Spiral,0,0.877931956
117492,EdgeOn_Disk,1,0.8434199876409999
117494,Unbarred_Spiral,5,0.7322195591281458
117503,Unbarred_Spiral,5,0.4908957284188593
117510,Round_Elliptical,4,0.7250471174237479
117528,Irregular_Merger,3,0.567438476
117597,EdgeOn_Disk,1,0.45209698389849595
117641,Barred_Spiral,0,0.812039925354213
117743,EdgeOn_Disk,1,0.522063904047825
117764,Round_Elliptical,4,0.450280428827176
117767,Intermediate_Elliptical,2,0.47922639567499
117775,Irregular_Merger,3,0.566009184
117813,Round_Elliptical,4,0.4961021202225
117833,Round_Elliptical,4,0.50958580340904
117853,Intermediate_Elliptical,2,0.533740552776621
117915,EdgeOn_Disk,1,0.41880636186551196
118015,Intermediate_Elliptical,2,0.834617565775607
118044,Round_Elliptical,4,0.7112731890204871
118063,Round_Elliptical,4,0.44946788765347406
118074,Round_Elliptical,4,0.561021116718258
118119,Round_Elliptical,4,0.433226600353608
118140,EdgeOn_Disk,1,0.595415516490007
118141,Intermediate_Elliptical,2,0.52916994316846
118184,EdgeOn_Disk,1,0.514520821621362
118199,Unbarred_Spiral,5,0.4443508412653565
118323,Unbarred_Spiral,5,0.5352031122593205
118337,EdgeOn_Disk,1,0.664142545917058
118348,Intermediate_Elliptical,2,0.5437762802140591
118452,Intermediate_Elliptical,2,0.41783793219724
118539,Unbarred_Spiral,5,0.8982553012709501
118638,Unbarred_Spiral,5,0.4200096585112819
118650,EdgeOn_Disk,1,0.8280818001
118712,Unbarred_Spiral,5,0.7794375898610759
118714,EdgeOn_Disk,1,0.540390415839232
118723,Unbarred_Spiral,5,0.4754572172542529
118944,Intermediate_Elliptical,2,0.6952473
118949,Intermediate_Elliptical,2,0.516064832
119147,Irregular_Merger,3,0.676342239
119150,Unbarred_Spiral,5,0.8485241743138591
119240,Unbarred_Spiral,5,0.414478429122478
119256,Intermediate_Elliptical,2,0.514855759196402
119277,Barred_Spiral,0,0.8743447376837883
119280,Irregular_Merger,3,0.446680668
119321,Unbarred_Spiral,5,0.46307998327263833
119334,Intermediate_Elliptical,2,0.65556372992486
119384,Intermediate_Elliptical,2,0.651388692690764
119454,EdgeOn_Disk,1,0.69782396862689
119498,EdgeOn_Disk,1,0.676011007621094
119599,Irregular_Merger,3,0.738058045
119644,Irregular_Merger,3,0.550704
119666,Round_Elliptical,4,0.763669053996786
119670,Irregular_Merger,3,0.509306498
119693,Intermediate_Elliptical,2,0.40756191563294997
119695,EdgeOn_Disk,1,0.7178833984
119718,Unbarred_Spiral,5,0.5349271051917408
119720,Intermediate_Elliptical,2,0.49351105653478206
119766,Intermediate_Elliptical,2,0.691324193
119798,Round_Elliptical,4,0.6284002810410919
119831,EdgeOn_Disk,1,0.771301514646729
119864,Irregular_Merger,3,0.728269146
119909,Irregular_Merger,3,0.550985424
119910,EdgeOn_Disk,1,0.42107271091868
119967,EdgeOn_Disk,1,0.773873083161558
119990,Irregular_Merger,3,0.404465701
120006,Round_Elliptical,4,0.75080495
120036,Intermediate_Elliptical,2,0.5939957751682531
120042,Barred_Spiral,0,0.4912772162913013
120062,Round_Elliptical,4,0.744808174263592
120107,Intermediate_Elliptical,2,0.52908984322434
120158,Irregular_Merger,3,0.503284684
120197,Unbarred_Spiral,5,0.7911196906002301
120201,Round_Elliptical,4,0.5595253424332499
120228,Unbarred_Spiral,5,0.5694031833606071
120260,EdgeOn_Disk,1,0.84770635282527
120314,Intermediate_Elliptical,2,0.7842486288984479
120337,Barred_Spiral,0,0.5414111849524454
120383,Unbarred_Spiral,5,0.7436983492141362
120384,Unbarred_Spiral,5,0.7489417890133755
120433,Unbarred_Spiral,5,0.5500832479394565
120438,Round_Elliptical,4,0.5782311021024
120440,Intermediate_Elliptical,2,0.40213888
120535,Intermediate_Elliptical,2,0.5846343749999999
120548,Unbarred_Spiral,5,0.5866499162522757
